"chart_position","chart_date","song","artist","instance","time_on_chart","consecutive_weeks","previous_week","peak_position","worst_position","year","month","week","spotify_song_id","spotify_artist_id","genres","danceability","energy","key","loudness","mode","speechiness","acousticness","instrumentalness","liveness","valence","tempo","main_genres"
13,"1999-07-24","No Scrubs","TLC",1,23,22,13,1,67,1999,7,30,"1KGi9sZVMeszgZOWivFpxs","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary",0.743,0.675,8,-4.267,0,0.0953,0.0251,0.000717,0.0685,0.59,92.909,"hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
9,"1999-09-04","If You Had My Love","Jennifer Lopez",1,17,16,7,1,81,1999,9,36,"3x4yV0hW5Ve3TKhFkXSqFn","2DlGxzQSjYe5N6G9nkYghR","dance pop, pop, urban contemporary",0.68,0.625,11,-7,0,0.0353,0.0645,5.81e-05,0.109,0.814,94.02,"pop, electronic_dance, hip_hop_rap"
5,"1999-11-06","Unpretty","TLC",1,20,19,5,1,76,1999,11,45,"0BUoLE4o9eVahDHvTqak67","0TImkz4nPqjegtVSMZnMRq","atl hip hop, contemporary r&b, dance pop, girl group, hip pop, r&b, urban contemporary",0.648,0.622,7,-6.063,1,0.0428,0.00152,5.97e-05,0.109,0.51,88.684,"hip_hop_rap, world_regional, r&b_reggae, pop, electronic_dance"
3,"2000-02-05","Smooth","Santana Featuring Rob Thomas",1,28,27,3,1,78,2000,2,6,"1Yp6SnaxRGguBjcEFarluk","3aBkeBhwadnWMWoVJ2CxJC","neo mellow, pop rock, post-grunge",0.692,0.696,9,-10.309,0,0.036,0.086,0.0186,0.0551,0.884,115.965,"indie_alt, pop, rock"
20,"2000-09-09","Everything You Want","Vertical Horizon",1,34,33,18,1,70,2000,9,37,"4cKGldbhGJniI8BrB3K6tb","6Hizgjo92FnMp8wGaRUNTn","neo mellow, pop rock, post-grunge",0.636,0.761,3,-6.389,0,0.0306,0.0517,0,0.0642,0.736,93.896,"indie_alt, pop, rock"
20,"2000-11-04","Bent","matchbox twenty",1,28,27,19,1,60,2000,11,45,"6fA7akEuTUL3dW1V0GELaZ","3Ngh2zDBRPEriyxQDAMKd1","neo mellow, pop rock, post-grunge",0.518,0.83,6,-6.814,0,0.0386,0.0404,3.85e-06,0.375,0.527,95.468,"indie_alt, pop, rock"
9,"2001-01-27","With Arms Wide Open","Creed",1,38,37,5,1,86,2001,1,4,"0eKyHwckh9vQb8ncZ2DXCs","43sZBwHjahUvgbx1WNIkIz","alternative metal, nu metal, post-grunge",0.41,0.539,0,-8.412,1,0.0302,0.00425,0.00089,0.117,0.141,138.852,"indie_alt, rock"
22,"2001-04-07","It Wasn't Me","Shaggy Featuring Ricardo ""RikRok"" Ducent",1,23,22,21,1,57,2001,4,14,"3WkibOpDF7cQ5xntM1epyf","5EvFsr3kj42KNv97ZEnqij","dance pop, pop rap, reggae fusion",0.853,0.606,0,-4.596,1,0.0713,0.0561,0,0.313,0.654,94.759,"pop, electronic_dance, hip_hop_rap, r&b_reggae"
5,"2001-04-28","Angel","Shaggy Featuring Rayvon",1,18,17,3,1,81,2001,4,17,"7FDV5ELOJHCGLe52AnttEd","4hB4SmzreXMTGWYj7KQ7QN","barbadian pop, reggae fusion",0.74,0.766,6,-2.939,1,0.178,0.116,0,0.0406,0.807,170.531,"pop, world_regional, r&b_reggae"
32,"2001-07-14","All For You","Janet",1,18,17,21,1,32,2001,7,28,"5X8kkUaUlAyAUr9TYqDFTH","4qwGe91Bz9K2T8jXTZ815W","dance pop, r&b, urban contemporary",0.753,0.934,2,-3.011,1,0.0736,0.0174,0.065,0.128,0.73,113.525,"pop, electronic_dance, r&b_reggae, hip_hop_rap"
24,"2001-09-01","Bootylicious","Destiny's Child",1,13,12,13,1,66,2001,9,35,"41nT1Sp6ChR65FbsdLlFHW","1Y8cdNmUJH7yBTd9yOvr5i","dance pop, girl group, pop, r&b, urban contemporary",0.84,0.835,1,-4.386,0,0.275,0.00281,1.11e-06,0.152,0.637,103.376,"pop, electronic_dance, r&b_reggae, hip_hop_rap"
2,"2001-10-20","Fallin'","Alicia Keys",1,19,18,1,1,98,2001,10,42,"0KQx6HOpJueiSkztcS0r7D","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.652,0.609,11,-7.519,0,0.037,0.263,0.00101,0.233,0.482,95.986,"soul_funk, pop, r&b_reggae"
12,"2002-02-09","Family Affair","Mary J. Blige",1,29,28,11,1,76,2002,2,6,"3aw9iWUQ3VrPQltgwvN9Xu","1XkoF8ryArs86LZvFOkbyr","dance pop, hip pop, neo soul, r&b, urban contemporary",0.911,0.551,8,-3.75,0,0.0449,0.132,4.12e-05,0.0863,0.969,92.887,"pop, electronic_dance, soul_funk, r&b_reggae, hip_hop_rap"
14,"2002-05-11","How You Remind Me","Nickelback",1,36,35,14,1,75,2002,5,19,"0gmbgwZ8iqyMPmXefof8Yf","6deZN1bslXzeGvOLaLMOIF","alternative metal, canadian rock, post-grunge",0.446,0.764,10,-5.042,1,0.033,0.00135,0,0.099,0.543,172.094,"indie_alt, rock, world_regional"
21,"2002-08-17","Foolish","Ashanti",1,27,26,20,1,78,2002,8,33,"6zMUIb4uce1CzpbjR3vMdN","5rkVyNGXEgeUqKkB5ccK83","dance pop, hip pop, r&b, urban contemporary",0.665,0.695,0,-5.763,1,0.0532,0.347,0,0.106,0.707,90.119,"pop, electronic_dance, r&b_reggae, hip_hop_rap"
7,"2002-09-28","Hot In Herre","Nelly",1,22,21,5,1,49,2002,9,39,"04KTF78FFg8sOHC1BADqbY","2gBjLmx6zQnFGQJCAQpRgw","dance pop, gangster rap, hip hop, pop rap, rap, st louis rap, urban contemporary",0.956,0.745,11,-4.753,0,0.12,0.206,0,0.0615,0.912,107.075,"pop, electronic_dance, hip_hop_rap, world_regional"
1,"2002-11-02","Dilemma","Nelly Featuring Kelly Rowland",1,17,16,1,1,54,2002,11,44,"0K25QE77ir6g6hFBQFccor","3AuMNF8rQAKOzjYppFNAoB","atl hip hop, dance pop, hip pop, r&b, urban contemporary",0.721,0.39,2,-15.764,0,0.0881,0.17,0.46,0.0698,0.507,168.084,"hip_hop_rap, world_regional, pop, electronic_dance, r&b_reggae"
86,"2003-02-01","A Moment Like This","Kelly Clarkson",1,20,19,82,1,86,2003,2,5,"4kvdX9zzsix7jYHsRVkVUH","3BmGtnKgCSGYIUhmivXKWX","dance pop, pop, talent show",0.414,0.572,8,-3.918,1,0.0311,0.163,0,0.115,0.16,145.184,"pop, electronic_dance, other"
15,"2003-02-08","Lose Yourself","Eminem",1,19,18,9,1,43,2003,2,6,"3kLUX7bOJ7ljnUTP5ku2zQ","7dGJo4pcD2V6oG8kP0tJRR","detroit hip hop, hip hop, rap",0.78,0.486,2,-7.234,1,0.332,0.024,0,0.0846,0.31,168.256,"hip_hop_rap, world_regional"
11,"2003-03-15","Bump, Bump, Bump","B2K & P. Diddy",1,16,15,6,1,67,2003,3,11,"6FTJuZtQZvmPPRFmrcno9J","59wfkuBoNyhDMQGCljbUbA","dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap",0.834,0.685,1,-5.862,0,0.225,0.0998,0,0.0514,0.877,95.507,"pop, electronic_dance, hip_hop_rap"
26,"2003-05-03","All I Have","Jennifer Lopez Featuring LL Cool J",1,19,18,18,1,26,2003,5,18,"3JyFJG0AurAXJ9bB57Gpbv","2DlGxzQSjYe5N6G9nkYghR","dance pop, pop, urban contemporary",0.768,0.342,6,-16.903,1,0.0438,0.323,0.086,0.0708,0.84,83.053,"pop, electronic_dance, hip_hop_rap"
6,"2003-05-24","In Da Club","50 Cent",1,20,19,4,1,67,2003,5,21,"4RY96Asd9IefaL3X4LOLZ8","3q7HBObVc0L8jNeTe5Gofh","east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",0.902,0.72,6,-2.776,0,0.347,0.26,0,0.0749,0.805,90.059,"hip_hop_rap, pop, world_regional"
20,"2003-08-09","Get Busy","Sean Paul",1,25,24,15,1,82,2003,8,32,"6bK9BH9Ts8Gj5JFvnQkzak","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.741,0.824,10,-4.143,0,0.0352,0.614,0,0.158,0.725,100.216,"pop, electronic_dance, hip_hop_rap"
11,"2003-10-04","Crazy In Love","Beyonce Featuring Jay Z",1,20,19,8,1,58,2003,10,40,"19lLzX7vt4BhrSOaHeRyn7","3nFkdlSjzX9mRTtwJOzDYB","east coast hip hop, gangster rap, hip hop, pop rap, rap",0.656,0.767,2,-6.607,0,0.21,0.00248,0,0.0688,0.7,99.201,"hip_hop_rap, pop"
19,"2003-11-29","Shake Ya Tailfeather","Nelly, P. Diddy & Murphy Lee",1,23,22,14,1,66,2003,11,48,"4TJduXYW1Pg96EDNnfiwxJ","59wfkuBoNyhDMQGCljbUbA","dance pop, east coast hip hop, hip hop, hip pop, pop rap, rap",0.715,0.733,1,-7.068,1,0.262,0.134,0,0.157,0.897,87.665,"pop, electronic_dance, hip_hop_rap"
17,"2004-01-24","Baby Boy","Beyonce Featuring Sean Paul",1,24,23,14,1,57,2004,1,4,"4WY3HyGXsWqjFRCVD6gnTe","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.655,0.488,1,-9.17,1,0.22,0.0825,1.16e-06,0.221,0.791,91.025,"pop, electronic_dance, hip_hop_rap"
34,"2004-03-06","Stand Up","Ludacris Featuring Shawnna",1,27,26,31,1,84,2004,3,10,"2CtCwQhY0ZLvr8L2l8Bo6e","4gpDA7R5796e6zbvZxGNga","chicago rap, dirty south rap, hip pop",0.751,0.84,6,-4.855,1,0.349,0.367,0,0.0916,0.801,99.057,"hip_hop_rap, pop"
7,"2004-03-20","The Way You Move","OutKast Featuring Sleepy Brown",1,26,25,4,1,83,2004,3,12,"5z7mYFfhw6N6f23VwrokJD","7Dnu2NmddNymEI2LMZVH5v","atl hip hop",0.871,0.597,5,-4.932,0,0.0464,0.126,0.000113,0.0638,0.635,125.999,"hip_hop_rap, world_regional"
10,"2004-06-26","Yeah!","Usher Featuring Lil Jon & Ludacris",1,25,24,6,1,53,2004,6,26,"3ZXb7BJtQpt5oHscNU2MG1","7sfl4Xt5KmfyDs2T3SVSMK","atl hip hop, crunk, dance pop, dirty south rap, old school atlanta hip hop, pop rap, southern hip hop, trap",0.917,0.455,2,-12.273,1,0.071,0.0219,0.0027,0.107,0.0733,104.998,"hip_hop_rap, world_regional, pop, electronic_dance"
5,"2004-11-20","Goodies","Ciara Featuring Petey Pablo",1,22,21,3,1,94,2004,11,47,"0SpastrqUcf3RlFGZ8r0uD","4Js9eYwAf9rypNtV8pNSw9","crunk, dirty south rap, north carolina hip hop, southern hip hop",0.742,0.441,1,-16.238,1,0.374,0.0313,4.43e-06,0.117,0.961,204.104,"hip_hop_rap"
22,"2005-03-19","Drop It Like It's Hot","Snoop Dogg Featuring Pharrell",1,25,24,18,1,51,2005,3,12,"45euROxELkNSxSsti0aja5","2RdwBSPQiwcmiDo9kixcl8","dance pop, pop",0.844,0.355,7,-7.845,1,0.0827,0.0078,0.00336,0.0562,0.165,92.017,"pop, electronic_dance"
17,"2005-04-30","Let Me Love You","Mario",1,28,27,14,1,97,2005,4,18,"5WphWTUIfRe7x8NZss79cY","20s0P9QLxGqKuCsGwFsp7w","dance pop, r&b, southern hip hop, urban contemporary",0.622,0.593,7,-8.352,0,0.0916,0.163,0,0.0979,0.607,94.364,"pop, electronic_dance, r&b_reggae, hip_hop_rap"
41,"2005-07-02","Candy Shop","50 Cent Featuring Olivia",1,22,21,34,1,53,2005,7,27,"5D2mYZuzcgjpchVY1pmTPh","3q7HBObVc0L8jNeTe5Gofh","east coast hip hop, gangster rap, hip hop, pop rap, queens hip hop, rap",0.614,0.574,11,-7.961,1,0.466,0.0253,3.2e-05,0.38,0.755,125.173,"hip_hop_rap, pop, world_regional"
2,"2005-07-16","Hollaback Girl","Gwen Stefani",1,16,15,4,1,82,2005,7,29,"3rCbSXxQOiHklmU8eSxko7","4yiQZ8tQPux8cPriYMWUFP","dance pop, pop",0.841,0.149,0,-18.901,1,0.0449,0.878,1.31e-06,0.24,0.794,104.133,"pop, electronic_dance"
18,"2005-11-05","We Belong Together","Mariah Carey",1,30,29,15,1,81,2005,11,45,"3LmvfNUQtglbTrydsdIqFU","4iHNK0tOyZPYnBU7nGAgpQ","dance pop, pop, urban contemporary",0.837,0.462,0,-7.89,1,0.0601,0.0339,0,0.09,0.762,139.986,"pop, electronic_dance, hip_hop_rap"
22,"2006-02-11","Gold Digger","Kanye West Featuring Jamie Foxx",1,29,28,17,1,92,2006,2,6,"3qadkg8UCqAzXQ7oI6Teai","7LnaAXbDVIL75IVPnndf7w","contemporary r&b, hip pop, r&b, southern hip hop, trap, urban contemporary",0.776,0.577,6,-6.465,0,0.294,0.000271,2.22e-05,0.154,0.654,184.914,"r&b_reggae, pop, hip_hop_rap"
39,"2006-04-29","Run It!","Chris Brown",1,36,35,38,1,92,2006,4,17,"7xYnUQigPoIDAMPVK79NEq","7bXgB6jMjp9ATFy66eO08Z","r&b, rap",0.846,0.482,1,-6.721,0,0.129,0.0246,0,0.393,0.212,100.969,"r&b_reggae, hip_hop_rap"
12,"2006-05-20","You're Beautiful","James Blunt",1,28,27,10,1,88,2006,5,20,"0vg4WnUWvze6pBOJDTq99k","7KMqksf0UMdyA0UCf4R3ux","neo mellow",0.675,0.479,0,-9.87,0,0.0278,0.633,1.76e-05,0.088,0.454,81.998,"indie_alt"
38,"2006-08-05","Temperature","Sean Paul",1,29,28,35,1,74,2006,8,31,"0k2GOhqsrxDTAbFFSdNJjT","3Isy6kedDrgPYoTS1dazA9","dance pop, dancehall, pop, pop rap",0.951,0.6,0,-4.675,0,0.0685,0.106,0,0.0712,0.822,125.04,"pop, electronic_dance, hip_hop_rap"
32,"2006-08-26","Bad Day","Daniel Powter",1,27,26,28,1,55,2006,8,34,"0mUyMawtxj1CJ76kn9gIZK","7xTcuBOIAAIGDOSvwYFPzk","canadian pop, neo mellow, pop rock",0.599,0.785,3,-4.013,1,0.0309,0.448,0.00336,0.151,0.52,140.046,"pop, world_regional, indie_alt, rock"
35,"2006-10-07","Hips Don't Lie","Shakira Featuring Wyclef Jean",1,28,27,31,1,84,2006,10,40,"1UUzYXbsdizcW8jpp3XYHo","7aBzpmFXB4WWpPl2F7RjBe","rap kreyol",0.797,0.533,8,-9.554,0,0.069,0.016,0.168,0.155,0.688,99.989,"hip_hop_rap"
39,"2006-11-04","Promiscuous","Nelly Furtado Featuring Timbaland",1,25,24,30,1,64,2006,11,44,"3svxAW4fosbvqUFzSGeAyK","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.803,0.574,1,-13.556,1,0.053,0.00474,0.25,0.099,0.766,114.306,"world_regional, pop, electronic_dance"
7,"2006-11-18","SexyBack","Justin Timberlake",1,18,17,5,1,90,2006,11,46,"0O45fw2L5vsWpdsOdXwNAR","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.967,0.583,7,-5.562,0,0.0789,0.0584,0,0.0519,0.964,117,"pop, electronic_dance"
43,"2007-03-31","My Love","Justin Timberlake Featuring T.I.",1,28,27,35,1,89,2007,3,13,"6U4V3kyDjUhxai1H6fvQZN","31TPClRtHm23RisEBtV3X7","dance pop, pop",0.684,0.616,11,-6.99,0,0.0361,0.0627,6.6e-05,0.107,0.816,94.018,"pop, electronic_dance"
35,"2007-04-14","I Wanna Love You","Akon Featuring Snoop Dogg",1,27,26,40,1,95,2007,4,15,"0CXVjQI9wsqaGeIARkkpYc","0z4gvV4rjIZ9wHck67ucSV","dance pop",0.866,0.454,0,-9.383,1,0.0414,0.0373,1.49e-06,0.275,0.368,99.985,"pop, electronic_dance"
35,"2007-05-05","Irreplaceable","Beyonce",1,27,26,30,1,87,2007,5,18,"6RX5iL93VZ5fKmyvNXvF1r","6vWDO969PvNqNYHIOW5v0m","pop, r&b",0.447,0.694,7,-4.637,0,0.382,0.0293,5.46e-06,0.167,0.509,175.868,"pop, r&b_reggae"
39,"2007-06-02","Say It Right","Nelly Furtado",1,28,27,35,1,93,2007,6,22,"2aI21FnmY7TJVKeMaoQZ0t","2jw70GZXlAI8QzWeY2bgRc","canadian latin, canadian pop, dance pop, pop",0.872,0.872,1,-6.328,1,0.139,0.0476,0.00112,0.0543,0.809,116.948,"world_regional, pop, electronic_dance"
21,"2007-06-23","Glamorous","Fergie Featuring Ludacris",1,22,21,15,1,98,2007,6,25,"4KTtYhxFtFL7mBwnjkKfLm","3r17AfJCCUqC9Lf0OAc73G","dance pop, pop",0.81,0.755,0,-6.408,1,0.199,0.291,0,0.0857,0.625,130.991,"pop, electronic_dance"
47,"2007-08-18","Give It To Me","Timbaland Featuring Nelly Furtado & Justin Timberlake",1,26,25,43,1,87,2007,8,33,"4lJtc7En79kre04SxonXZy","5Y5TRrQiqgUO4S36tzjIRZ","dance pop, pop, pop rap",0.901,0.698,9,-7.416,0,0.0716,0.13,0.00108,0.233,0.736,130.975,"pop, electronic_dance, hip_hop_rap"
12,"2007-08-25","Buy U A Drank (Shawty Snappin')","T-Pain Featuring Yung Joc",1,25,24,11,1,84,2007,8,34,"1tkMs9wDPknQ3ZHcKDw1ES","23LbwefIODbyGdRbAz3urj","atl hip hop, crunk, dirty south rap, southern hip hop, trap",0.693,0.549,1,-8.141,1,0.119,0.0109,0,0.0677,0.605,80.028,"hip_hop_rap, world_regional"
29,"2007-11-10","Hey There Delilah","Plain White T's",1,31,30,26,1,79,2007,11,45,"4RCWB3V8V0dignt99LZ8vH","1g1yxsNVPhMUl9GrMjEb2o","modern rock, neo mellow, neon pop punk, pop punk, pop rock",0.656,0.291,2,-10.572,1,0.0293,0.872,0,0.114,0.298,103.971,"rock, indie_alt, pop"
17,"2008-04-05","No One","Alicia Keys",1,29,28,13,1,71,2008,4,14,"0mZ5GyrHG908lqrHaTw4hi","3DiDSECUqqY1AuBP8qtaIa","neo soul, pop, r&b",0.641,0.552,1,-5.423,0,0.0283,0.027,4.63e-06,0.148,0.152,90.098,"soul_funk, pop, r&b_reggae"
25,"2008-06-21","Low","Flo Rida Featuring T-Pain",1,33,32,24,1,91,2008,6,25,"0ofCs0lIDRZgVnmxvT8HLp","0jnsk9HBra6NMjO2oANoPY","dance pop, miami hip hop, pop, pop rap",0.81,0.84,3,-6.955,0,0.141,0.535,0,0.0417,0.913,128.047,"pop, electronic_dance, hip_hop_rap, world_regional"
14,"2008-08-16","Bleeding Love","Leona Lewis",1,25,24,9,1,85,2008,8,33,"7wZUrN8oemZfsEd1CGkbXE","5lKZWd6HiSCLfnDGrq9RAm","british soul, dance pop, pop, talent show",0.638,0.656,5,-5.886,1,0.0357,0.188,0,0.146,0.225,104.036,"soul_funk, world_regional, pop, electronic_dance, other"
25,"2008-11-29","Viva La Vida","Coldplay",1,28,27,24,1,41,2008,11,48,"1mea3bSkSGXuIRvnydlB5b","4gzpq5DPGxSnKTe4SA8HAU","permanent wave, pop",0.486,0.617,5,-7.115,0,0.0287,0.0954,3.23e-06,0.109,0.417,138.015,"pop, rock, soul_funk"
17,"2009-05-16","Just Dance","Lady Gaga Featuring Colby O'Donis",2,39,36,14,1,87,2009,5,20,"2x7MyWybabEz6Y6wvHuwGE","7fObcBw9VM3x7ntWKCYl0z",NA,0.822,0.739,1,-4.541,0,0.0311,0.0264,4.26e-05,0.181,0.745,118.992,"electronic_dance"
19,"2009-08-01","Poker Face","Lady Gaga",1,31,30,18,1,92,2009,8,31,"5R8dQOPq8haW94K7mgERlO","1HY2Jd0NmPuamShAr6KMms","art pop, dance pop, pop",0.851,0.806,4,-4.62,1,0.0787,0.118,1.64e-06,0.121,0.787,118.999,"pop, electronic_dance"
30,"2009-10-10","Boom Boom Pow","The Black Eyed Peas",1,29,28,26,1,71,2009,10,41,"3opVsyWVYEAFK9bJAG8Opa","1yxSLGMDHlW21z4YXirZDS","dance pop, pop, pop rap",0.866,0.857,9,-5.894,1,0.0664,0.13,0.0017,0.13,0.408,130.049,"pop, electronic_dance, hip_hop_rap"
15,"2009-11-14","I Gotta Feeling","The Black Eyed Peas",1,21,20,9,1,15,2009,11,46,"2H1047e0oMSj10dgp7p2VG","1yxSLGMDHlW21z4YXirZDS","dance pop, pop, pop rap",0.744,0.766,0,-6.375,1,0.0265,0.0873,0,0.509,0.61,127.966,"pop, electronic_dance, hip_hop_rap"
19,"2010-07-24","Nothin' On You","B.o.B Featuring Bruno Mars",1,24,23,19,1,89,2010,7,30,"7HMKmZQEIduuNio1nPwjqp","5ndkK3dpZLKtBklKjxNQwT","atl hip hop, dance pop, pop rap, rap, southern hip hop",0.771,0.546,10,-11.745,1,0.0291,0.189,0,0.101,0.928,104.043,"hip_hop_rap, world_regional, pop, electronic_dance"
23,"2010-08-28","Break Your Heart","Taio Cruz Featuring Ludacris",1,25,24,21,1,53,2010,8,35,"0B6hj1IxHLIAhVBxt828KY","3ipn9JLAPI5GUEo4y4jcoi","atl hip hop, dance pop, dirty south rap, hip hop, old school atlanta hip hop, pop rap, rap, southern hip hop, trap",0.619,0.87,8,-5.888,1,0.0372,0.000292,0.793,0.119,0.469,121.961,"hip_hop_rap, world_regional, pop, electronic_dance"
24,"2010-10-02","OMG","Usher Featuring will.i.am",1,25,24,21,1,24,2010,10,40,"1GN5irIhJGHkXmtL1JuqGF","085pc2PYOi8bGKj0PNjekA","dance pop, pop",0.772,0.65,4,-5.267,0,0.0493,0.00883,0.88,0.262,0.782,130,"pop, electronic_dance"
37,"2010-11-13","California Gurls","Katy Perry Featuring Snoop Dogg",1,25,24,31,1,37,2010,11,46,"7fhtXiCMCm1DiTZiDYZgGZ","6jJ0s89eD6GaHleKKya26X","pop",0.882,0.526,0,-9.097,1,0.0745,0.00038,0.805,0.0942,0.383,124.98,"pop"
30,"2010-12-04","Love The Way You Lie","Eminem Featuring Rihanna",1,22,21,28,1,30,2010,12,49,"1oHSFSaUdIHXTCE8GO0W9N","5rOvSoL9r04sxBQxg08Kqm","flick hop",0.576,0.521,7,-12.748,0,0.0392,0.244,0.853,0.294,0.772,173.982,"pop"
10,"2011-01-29","Just The Way You Are","Bruno Mars",1,26,25,9,1,43,2011,1,5,"7BqBn9nzAq8spo5e7cZ0dJ","0du5cEVh5yTK9QJze8zA0C","dance pop, pop",0.635,0.841,5,-5.379,1,0.0422,0.0134,0,0.0622,0.424,109.021,"pop, electronic_dance"
45,"2011-07-09","Firework","Katy Perry",1,36,35,40,1,57,2011,7,28,"4lCv7b86sLynZbXhfScfm2","6jJ0s89eD6GaHleKKya26X","pop",0.638,0.826,8,-4.968,1,0.0479,0.139,0,0.0803,0.649,124.072,"pop"
5,"2011-08-06","Rolling In The Deep","Adele",2,29,27,4,1,97,2011,8,32,"1c8gk2PeTE04A1pIDH9YMk","4dpARuHxo51G3z768sgnrY","british soul, pop, pop soul, uk pop",0.73,0.769,8,-5.114,1,0.0298,0.138,0,0.0473,0.507,104.948,"soul_funk, world_regional, pop"
37,"2012-04-21","Party Rock Anthem","LMFAO Featuring Lauren Bennett & GoonRock",2,55,53,32,1,88,2012,4,16,"0IkKz2J93C94Ei4BvDop7P","2jLE4BoXHriQ96JagEtiDP",NA,0.75,0.727,5,-4.21,0,0.142,0.0189,0,0.266,0.359,129.993,"pop"
30,"2012-07-28","Stronger (What Doesn't Kill You)","Kelly Clarkson",3,30,27,30,1,99,2012,7,30,"6D60klaHqbCl9ySc8VcRss","3BmGtnKgCSGYIUhmivXKWX","dance pop, pop, talent show",0.562,0.939,0,-4.282,1,0.0475,0.046,0,0.112,0.684,116.044,"pop, electronic_dance, other"
32,"2012-09-22","We Are Young","fun. Featuring Janelle Monae",2,38,35,28,1,89,2012,9,38,"7a86XRg84qjasly9f6bPSD","6ueGR6SWhUJfvEhqkvMsVs","afrofuturism, alternative r&b, atl hip hop, neo soul, r&b",0.378,0.638,10,-5.576,1,0.075,0.02,7.66e-05,0.0849,0.735,184.086,"jazz_blues, soul_funk, hip_hop_rap, electronic_dance, r&b_reggae, indie_alt, world_regional"
22,"2012-10-27","Somebody That I Used To Know","Gotye Featuring Kimbra",1,41,40,22,1,91,2012,10,43,"4wCmqSrbyCgxEXROQE6vtV","2AsusXITU8P25dlRNhcAbG","australian pop",0.864,0.495,0,-7.036,1,0.037,0.591,0.000133,0.0992,0.72,129.062,"pop, world_regional"
24,"2013-04-27","Locked Out Of Heaven","Bruno Mars",1,28,27,19,1,34,2013,4,17,"3w3y8KPTfNeOKPiqUTakBh","0du5cEVh5yTK9QJze8zA0C","dance pop, pop",0.726,0.698,5,-4.165,1,0.0431,0.049,0,0.309,0.867,143.994,"pop, electronic_dance"
19,"2013-06-29","Thrift Shop","Macklemore & Ryan Lewis Featuring Wanz",2,37,35,17,1,96,2013,6,26,"7bYZBVrnRfqeaPbhRyEvK3","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop",0.781,0.526,6,-6.986,0,0.293,0.0633,0,0.0457,0.665,94.993,"pop, hip_hop_rap, world_regional"
26,"2013-09-28","Can't Hold Us","Macklemore & Ryan Lewis Featuring Ray Dalton",2,32,29,25,1,97,2013,9,39,"3bidbhpOYeV4knp8AIu8Xn","5BcAKTbp20cv7tC5VqPFoC","pop rap, seattle hip hop",0.641,0.922,2,-4.457,1,0.0786,0.0291,0,0.0862,0.847,146.078,"pop, hip_hop_rap, world_regional"
18,"2013-11-23","Blurred Lines","Robin Thicke Featuring T.I. + Pharrell",1,30,29,14,1,94,2013,11,47,"0n4bITAu0Y0nigrz3MFJMb","0ZrpamOxcZybMHGg1AYtHP","dance pop, neo soul, pop rap, r&b, urban contemporary",0.853,0.599,7,-4.756,1,0.0411,0.00334,7.93e-06,0.0759,0.843,119.993,"pop, electronic_dance, soul_funk, hip_hop_rap, r&b_reggae"
25,"2014-04-05","Royals","Lorde",1,38,37,20,1,90,2014,4,14,"2dLLR6qlu5UJ5gk0dKz0h3","163tK9Wjr9P9DmM0AVK7lm","art pop, metropopolis, nz pop, pop",0.674,0.428,7,-9.504,1,0.122,0.121,0,0.132,0.337,84.878,"pop, world_regional"
5,"2014-05-24","Dark Horse","Katy Perry Featuring Juicy J",1,34,33,5,1,60,2014,5,21,"7vDLA6UKYwZ9D5CW1rCyDh","5gCRApTajqwbnHHPbr2Fpi","crunk, memphis hip hop, pop rap, rap, southern hip hop, trap",0.769,0.423,6,-10.344,1,0.0418,0.0219,0.893,0.144,0.179,131.992,"hip_hop_rap, world_regional, pop"
32,"2014-11-08","All Of Me","John Legend",3,55,51,28,1,100,2014,11,45,"3U4isOIWM3VvDubwSI3y7a","5y2Xq6xcjJb2jVM54GHK3t","neo soul, pop, pop soul, urban contemporary",0.422,0.264,8,-7.064,1,0.0322,0.922,0,0.132,0.331,119.93,"soul_funk, pop, hip_hop_rap"
44,"2014-12-13","Fancy","Iggy Azalea Featuring Charli XCX",1,39,38,48,1,96,2014,12,50,"3oiMJQAWVaxSubJ7b2VUtX","5yG7ZAZafVaAlMTeBybKAL","australian hip hop, dance pop, pop",0.912,0.716,10,-4.141,0,0.0697,0.0904,0,0.0491,0.377,94.981,"hip_hop_rap, world_regional, pop, electronic_dance"
42,"2014-12-20","Rude","MAGIC!",1,33,32,37,1,97,2014,12,51,"6RtPijgfPKROxEzTHNRiDp","0DxeaLnv6SyYk2DOqkLO8c","pop, reggae fusion",0.773,0.758,1,-4.993,1,0.0381,0.0422,0,0.305,0.925,144.033,"pop, r&b_reggae"
